,user_id,timestamp,location
640,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 22:56:06+00:00,POINT (-122.084 37.4219983333333)
641,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:05:54+00:00,POINT (-122.084 37.4219983333333)
642,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 22:56:07+00:00,POINT (-122.084 37.4219983333333)
643,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 22:56:08+00:00,POINT (-122.084 37.4219983333333)
644,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 22:53:54+00:00,POINT (-122.084 37.4219983)
645,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:02:16+00:00,POINT (-122.084 37.4219983)
646,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 22:56:09+00:00,POINT (-122.084 37.4219983333333)
647,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 22:54:02+00:00,POINT (-122.084 37.4219983333333)
648,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 22:54:03+00:00,POINT (-122.084 37.4219983333333)
649,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 22:54:04+00:00,POINT (-122.084 37.4219983333333)
650,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:02:17+00:00,POINT (-122.084 37.4219983333333)
651,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 22:56:10+00:00,POINT (-122.084 37.4219983333333)
652,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:01:38+00:00,POINT (-122.084 37.4219983333333)
653,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:01:40+00:00,POINT (-122.084 37.4219983333333)
654,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 22:56:15+00:00,POINT (-122.084 37.4219983333333)
655,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:25:52+00:00,POINT (-122.084 37.4219983333333)
656,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:01:43+00:00,POINT (-122.084 37.4219983333333)
657,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 22:59:05+00:00,POINT (-122.084 37.4219983333333)
658,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:05:30+00:00,POINT (-122.084 37.4219983333333)
659,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 22:59:09+00:00,POINT (-122.084 37.4219983333333)
660,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 22:59:14+00:00,POINT (-122.084 37.4219983333333)
661,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 22:59:15+00:00,POINT (-122.084 37.4219983333333)
662,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 22:59:16+00:00,POINT (-122.084 37.4219983333333)
663,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:05:39+00:00,POINT (-122.084 37.4219983)
664,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:25:54+00:00,POINT (-122.084 37.4219983333333)
665,FFv6fkQ3yyZ3ilc27F4fyrPnmXG3,2022-03-08 03:47:26+00:00,POINT (-122.084 37.4219983333333)
666,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 22:59:33+00:00,POINT (-122.084 37.4219983333333)
667,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:36:49+00:00,POINT (-122.084 37.4219983333333)
668,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 22:59:35+00:00,POINT (-122.084 37.4219983333333)
669,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:05:58+00:00,POINT (-122.084 37.4219983333333)
670,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 22:59:40+00:00,POINT (-122.084 37.4219983333333)
671,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 22:59:41+00:00,POINT (-122.084 37.4219983333333)
672,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:02:20+00:00,POINT (-122.084 37.4219983)
673,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:06:00+00:00,POINT (-122.084 37.4219983333333)
674,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 22:59:47+00:00,POINT (-122.084 37.4219983333333)
675,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:02:22+00:00,POINT (-122.084 37.4219983333333)
676,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 22:59:54+00:00,POINT (-122.084 37.4219983333333)
677,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 22:59:56+00:00,POINT (-122.084 37.4219983333333)
678,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:02:23+00:00,POINT (-122.084 37.4219983333333)
679,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:02:24+00:00,POINT (-122.084 37.4219983333333)
680,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:00:05+00:00,POINT (-122.084 37.4219983333333)
681,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:00:12+00:00,POINT (-122.084 37.4219983333333)
682,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:00:20+00:00,POINT (-122.084 37.4219983333333)
683,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:00:21+00:00,POINT (-122.084 37.4219983)
684,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:00:23+00:00,POINT (-122.084 37.4219983333333)
685,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:00:25+00:00,POINT (-122.084 37.4219983333333)
686,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:06:02+00:00,POINT (-122.084 37.4219983333333)
687,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:06:04+00:00,POINT (-122.084 37.4219983333333)
688,FFv6fkQ3yyZ3ilc27F4fyrPnmXG3,2022-03-08 03:47:28+00:00,POINT (-122.084 37.4219983333333)
689,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:06:19+00:00,POINT (-122.084 37.4219983333333)
690,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:00:41+00:00,POINT (-122.084 37.4219983333333)
691,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:06:22+00:00,POINT (-122.084 37.4219983333333)
692,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:00:55+00:00,POINT (-122.084 37.4219983333333)
693,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:00:58+00:00,POINT (-122.084 37.4219983333333)
694,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:01:00+00:00,POINT (-122.084 37.4219983333333)
695,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:01:01+00:00,POINT (-122.084 37.4219983333333)
696,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:01:02+00:00,POINT (-122.084 37.4219983333333)
697,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:06:27+00:00,POINT (-122.084 37.4219983333333)
698,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:03:16+00:00,POINT (-122.084 37.4219983333333)
699,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:36:51+00:00,POINT (-122.084 37.4219983333333)
700,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:03:21+00:00,POINT (-122.084 37.4219983333333)
701,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:03:25+00:00,POINT (-122.084 37.4219983333333)
702,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:03:29+00:00,POINT (-122.084 37.4219983333333)
703,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:03:33+00:00,POINT (-122.084 37.4219983333333)
704,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:03:34+00:00,POINT (-122.084 37.4219983333333)
705,FFv6fkQ3yyZ3ilc27F4fyrPnmXG3,2022-03-08 03:47:30+00:00,POINT (-122.0840356 37.4220065)
706,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:03:39+00:00,POINT (-122.084 37.4219983333333)
707,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:03:40+00:00,POINT (-122.084 37.4219983333333)
708,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:36:52+00:00,POINT (-122.084 37.4219983333333)
709,FFv6fkQ3yyZ3ilc27F4fyrPnmXG3,2022-03-08 03:47:31+00:00,POINT (-122.084 37.4219983333333)
710,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:03:44+00:00,POINT (-122.084 37.4219983333333)
711,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:03:46+00:00,POINT (-122.084 37.4219983333333)
712,FFv6fkQ3yyZ3ilc27F4fyrPnmXG3,2022-03-08 03:47:32+00:00,POINT (-122.084 37.4219983)
713,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:07:33+00:00,POINT (-122.084 37.4219983333333)
714,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:03:55+00:00,POINT (-122.084 37.4219983333333)
715,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:04:01+00:00,POINT (-122.084 37.4219983333333)
716,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:07:34+00:00,POINT (-122.084 37.4219983333333)
717,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:04:07+00:00,POINT (-122.084 37.4219983333333)
718,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 17:02:51+00:00,POINT (-122.084 37.4219983333333)
719,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:07:36+00:00,POINT (-122.084 37.4219983333333)
720,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:07:38+00:00,POINT (-122.084 37.4219983333333)
721,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:04:11+00:00,POINT (-122.084 37.4219983333333)
722,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:04:12+00:00,POINT (-122.084 37.4219983333333)
723,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:07:39+00:00,POINT (-122.084 37.4219983333333)
724,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:04:14+00:00,POINT (-122.084 37.4219983)
725,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:04:15+00:00,POINT (-122.084 37.4219983333333)
726,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:07:40+00:00,POINT (-122.084 37.4219983333333)
727,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:07:41+00:00,POINT (-122.084 37.4219983333333)
728,FFv6fkQ3yyZ3ilc27F4fyrPnmXG3,2022-03-08 05:45:01+00:00,POINT (-122.08403 37.4220052)
729,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:07:44+00:00,POINT (-122.084 37.4219983333333)
730,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:07:45+00:00,POINT (-122.084 37.4219983333333)
731,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:07:47+00:00,POINT (-122.084 37.4219983333333)
732,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:25:57+00:00,POINT (-122.084 37.4219983333333)
733,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 22:56:11+00:00,POINT (-122.084 37.4219983333333)
734,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 22:58:21+00:00,POINT (-122.084 37.4219983)
735,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 22:56:14+00:00,POINT (-122.084 37.4219983333333)
736,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:25:58+00:00,POINT (-122.084 37.4219983333333)
737,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 22:56:16+00:00,POINT (-122.084 37.4219983333333)
738,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 22:56:17+00:00,POINT (-122.084 37.4219983333333)
739,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:06:34+00:00,POINT (-122.084 37.4219983)
740,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 22:56:20+00:00,POINT (-122.084 37.4219983333333)
741,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:00:26+00:00,POINT (-122.084 37.4219983333333)
742,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:00:27+00:00,POINT (-122.084 37.4219983333333)
743,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:06:35+00:00,POINT (-122.084 37.4219983333333)
744,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:00:31+00:00,POINT (-122.084 37.4219983333333)
745,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:00:32+00:00,POINT (-122.084 37.4219983333333)
746,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:00:36+00:00,POINT (-122.084 37.4219983333333)
747,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:00:38+00:00,POINT (-122.084 37.4219983333333)
748,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 17:02:52+00:00,POINT (-122.084 37.4219983333333)
749,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:02:26+00:00,POINT (-122.084 37.4219983333333)
750,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:00:43+00:00,POINT (-122.084 37.4219983333333)
751,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:00:44+00:00,POINT (-122.084 37.4219983333333)
752,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:00:46+00:00,POINT (-122.084 37.4219983333333)
753,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:02:36+00:00,POINT (-122.084 37.4219983333333)
754,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:00:50+00:00,POINT (-122.084 37.4219983333333)
755,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:06:43+00:00,POINT (-122.084 37.4219983333333)
756,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:02:39+00:00,POINT (-122.084 37.4219983333333)
757,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:02:43+00:00,POINT (-122.084 37.4219983333333)
758,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:26:00+00:00,POINT (-122.084 37.4219983333333)
759,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:06:46+00:00,POINT (-122.084 37.4219983)
760,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:06:48+00:00,POINT (-122.084 37.4219983333333)
761,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:01:07+00:00,POINT (-122.084 37.4219983)
762,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:01:08+00:00,POINT (-122.084 37.4219983333333)
763,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:01:11+00:00,POINT (-122.084 37.4219983333333)
764,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:06:53+00:00,POINT (-122.084 37.4219983333333)
765,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 17:02:53+00:00,POINT (-122.084 37.4219983333333)
766,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:01:17+00:00,POINT (-122.084 37.4219983333333)
767,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:01:19+00:00,POINT (-122.084 37.4219983333333)
768,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:01:20+00:00,POINT (-122.084 37.4219983333333)
769,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:03:03+00:00,POINT (-122.084 37.4219983333333)
770,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:03:04+00:00,POINT (-122.084 37.4219983333333)
771,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:06:54+00:00,POINT (-122.084 37.4219983333333)
772,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:36:57+00:00,POINT (-122.084 37.4219983333333)
773,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:03:13+00:00,POINT (-122.084 37.4219983333333)
774,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:06:55+00:00,POINT (-122.084 37.4219983333333)
775,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:07:24+00:00,POINT (-122.084 37.4219983333333)
776,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:03:18+00:00,POINT (-122.084 37.4219983333333)
777,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:03:19+00:00,POINT (-122.084 37.4219983333333)
778,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:03:20+00:00,POINT (-122.084 37.4219983333333)
779,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:07:25+00:00,POINT (-122.084 37.4219983333333)
780,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:03:26+00:00,POINT (-122.084 37.4219983333333)
781,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:36:59+00:00,POINT (-122.084 37.4219983333333)
782,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 17:02:54+00:00,POINT (-122.084 37.4219983333333)
783,FFv6fkQ3yyZ3ilc27F4fyrPnmXG3,2022-03-08 03:47:41+00:00,POINT (-122.084 37.4219983333333)
784,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:07:28+00:00,POINT (-122.084 37.4219983333333)
785,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:07:29+00:00,POINT (-122.084 37.4219983333333)
786,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:03:48+00:00,POINT (-122.084 37.4219983333333)
787,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:51:09+00:00,POINT (-122.084 37.4219983333333)
788,JmQFZeoQ5DYNWVAUg2dtWXflot63,2022-04-21 20:55:42+00:00,POINT (-1.2544325 51.771553)
789,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 17:02:55+00:00,POINT (-122.084 37.4219983333333)
790,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:51:13+00:00,POINT (-122.084 37.4219983333333)
791,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:04:03+00:00,POINT (-122.084 37.4219983333333)
792,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:51:46+00:00,POINT (-122.084 37.4219983333333)
793,FFv6fkQ3yyZ3ilc27F4fyrPnmXG3,2022-03-08 05:45:06+00:00,POINT (-122.0840344 37.4220062)
794,FFv6fkQ3yyZ3ilc27F4fyrPnmXG3,2022-03-08 05:50:36+00:00,POINT (-122.084 37.4219983)
795,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:04:19+00:00,POINT (-122.084 37.4219983333333)
796,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:04:20+00:00,POINT (-122.084 37.4219983333333)
797,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:04:22+00:00,POINT (-122.084 37.4219983333333)
798,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:09:29+00:00,POINT (-122.084 37.4219983333333)
799,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:09:35+00:00,POINT (-122.084 37.4219983333333)
800,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:09:37+00:00,POINT (-122.084 37.4219983333333)
801,FFv6fkQ3yyZ3ilc27F4fyrPnmXG3,2022-03-08 05:50:37+00:00,POINT (-122.084 37.4219983333333)
802,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:09:54+00:00,POINT (-122.084 37.4219983333333)
803,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:04:29+00:00,POINT (-122.084 37.4219983333333)
804,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:04:30+00:00,POINT (-122.084 37.4219983333333)
805,JmQFZeoQ5DYNWVAUg2dtWXflot63,2022-04-21 20:55:59+00:00,POINT (-1.2544275 51.7715523)
806,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:04:33+00:00,POINT (-122.084 37.4219983333333)
807,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:04:35+00:00,POINT (-122.084 37.4219983333333)
808,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:09:56+00:00,POINT (-122.084 37.4219983333333)
809,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:51:47+00:00,POINT (-122.084 37.4219983333333)
810,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:04:38+00:00,POINT (-122.084 37.4219983333333)
811,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:09:58+00:00,POINT (-122.084 37.4219983333333)
812,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 22:56:12+00:00,POINT (-122.084 37.4219983333333)
813,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 22:56:13+00:00,POINT (-122.084 37.4219983333333)
814,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:05:32+00:00,POINT (-122.084 37.4219983333333)
815,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 22:56:18+00:00,POINT (-122.084 37.4219983333333)
816,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:01:55+00:00,POINT (-122.084 37.4219983333333)
817,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:11:32+00:00,POINT (-122.084 37.4219983333333)
818,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:05:38+00:00,POINT (-122.084 37.4219983333333)
819,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:02:21+00:00,POINT (-122.084 37.4219983333333)
820,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:05:41+00:00,POINT (-122.084 37.4219983333333)
821,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:11:33+00:00,POINT (-122.084 37.4219983333333)
822,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:05:47+00:00,POINT (-122.084 37.4219983333333)
823,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:05:50+00:00,POINT (-122.084 37.4219983333333)
824,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 22:59:29+00:00,POINT (-122.084 37.4219983333333)
825,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:02:32+00:00,POINT (-122.084 37.4219983)
826,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:02:35+00:00,POINT (-122.084 37.4219983333333)
827,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:02:38+00:00,POINT (-122.084 37.4219983333333)
828,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 22:59:37+00:00,POINT (-122.084 37.4219983333333)
829,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:02:40+00:00,POINT (-122.084 37.4219983333333)
830,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 22:59:43+00:00,POINT (-122.084 37.4219983333333)
831,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:11:34+00:00,POINT (-122.084 37.4219983333333)
832,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:02:49+00:00,POINT (-122.084 37.4219983333333)
833,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:02:50+00:00,POINT (-122.084 37.4219983333333)
834,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 22:59:53+00:00,POINT (-122.084 37.4219983333333)
835,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:05:56+00:00,POINT (-122.084 37.4219983333333)
836,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 22:59:59+00:00,POINT (-122.0840356 37.4220065)
837,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:11:35+00:00,POINT (-122.084 37.4219983333333)
838,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:00:03+00:00,POINT (-122.084 37.4219983333333)
839,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:06:03+00:00,POINT (-122.084 37.4219983333333)
840,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:03:02+00:00,POINT (-122.084 37.4219983333333)
841,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:06:07+00:00,POINT (-122.084 37.4219983333333)
842,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:00:34+00:00,POINT (-122.084 37.4219983333333)
843,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:03:07+00:00,POINT (-122.084 37.4219983333333)
844,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:03:08+00:00,POINT (-122.084 37.4219983333333)
845,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:00:42+00:00,POINT (-122.084 37.4219983)
846,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:03:09+00:00,POINT (-122.084 37.4219983333333)
847,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:03:12+00:00,POINT (-122.084 37.4219983333333)
848,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:06:08+00:00,POINT (-122.084 37.4219983333333)
849,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:06:10+00:00,POINT (-122.084 37.4219983333333)
850,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:03:22+00:00,POINT (-122.084 37.4219983333333)
851,ox9mX3e5ttNkJ1Latl2fDpH8rvG2,2022-03-07 23:06:12+00:00,POINT (-122.084 37.4219983333333)
